"X.U.FEFF.observationID","phylum","class","order","family","genus","specificEpithet","sex","measurementType","measurementValue","measurementUnit","temperature","respiratoryQuotient","sampleSizeValue","comments","reference","inTextReference","publicationYear","fullReference","measurementMethod","metadataComment"
31,"Arthropoda","Insecta","Hymenoptera","Formicidae","Atta","columbica",,"body mass",4.5,"mg",,,1,"DONTWARN: checked, value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
31,"Arthropoda","Insecta","Hymenoptera","Formicidae","Atta","columbica",,"metabolic rate",14.6,"uW",25,,1,"DONTWARN: checked, value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
32,"Arthropoda","Insecta","Hymenoptera","Formicidae","Atta","columbica",,"body mass",4.9,"mg",,,1,"DONTWARN: checked, value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
32,"Arthropoda","Insecta","Hymenoptera","Formicidae","Atta","columbica",,"metabolic rate",13.3,"uW",25,,1,"DONTWARN: checked, value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
33,"Arthropoda","Insecta","Hymenoptera","Formicidae","Atta","columbica",,"body mass",7.4,"mg",,,1,"DONTWARN: checked, value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
33,"Arthropoda","Insecta","Hymenoptera","Formicidae","Atta","columbica",,"metabolic rate",22.9,"uW",25,,1,"DONTWARN: checked, value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
34,"Arthropoda","Insecta","Hymenoptera","Formicidae","Atta","columbica",,"body mass",8.3,"mg",,,1,"DONTWARN: checked, value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
34,"Arthropoda","Insecta","Hymenoptera","Formicidae","Atta","columbica",,"metabolic rate",13.2,"uW",25,,1,"DONTWARN: checked, value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
35,"Arthropoda","Insecta","Hymenoptera","Formicidae","Atta","columbica",,"body mass",10.4,"mg",,,1,"DONTWARN: checked, value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
35,"Arthropoda","Insecta","Hymenoptera","Formicidae","Atta","columbica",,"metabolic rate",21.3,"uW",25,,1,"DONTWARN: checked, value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
36,"Arthropoda","Insecta","Hymenoptera","Formicidae","Atta","columbica",,"body mass",10.4,"mg",,,1,"DONTWARN: checked, value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
36,"Arthropoda","Insecta","Hymenoptera","Formicidae","Atta","columbica",,"metabolic rate",23.6,"uW",25,,1,"DONTWARN: checked, value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
37,"Arthropoda","Insecta","Hymenoptera","Formicidae","Atta","columbica",,"body mass",11.4,"mg",,,1,"DONTWARN: checked, value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
37,"Arthropoda","Insecta","Hymenoptera","Formicidae","Atta","columbica",,"metabolic rate",23.1,"uW",25,,1,"DONTWARN: checked, value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
38,"Arthropoda","Insecta","Hymenoptera","Formicidae","Atta","columbica",,"body mass",12,"mg",,,1,"DONTWARN: checked, value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
38,"Arthropoda","Insecta","Hymenoptera","Formicidae","Atta","columbica",,"metabolic rate",17.9,"uW",25,,1,"DONTWARN: checked, value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
39,"Arthropoda","Insecta","Hymenoptera","Formicidae","Atta","columbica",,"body mass",12,"mg",,,1,"DONTWARN: checked, value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
39,"Arthropoda","Insecta","Hymenoptera","Formicidae","Atta","columbica",,"metabolic rate",18.9,"uW",25,,1,"DONTWARN: checked, value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
40,"Arthropoda","Insecta","Hymenoptera","Formicidae","Atta","columbica",,"body mass",12.3,"mg",,,1,"DONTWARN: checked, value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
40,"Arthropoda","Insecta","Hymenoptera","Formicidae","Atta","columbica",,"metabolic rate",48.9,"uW",25,,1,"DONTWARN: checked, value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
41,"Arthropoda","Insecta","Hymenoptera","Formicidae","Atta","columbica",,"body mass",12.7,"mg",,,1,"DONTWARN: checked, value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
41,"Arthropoda","Insecta","Hymenoptera","Formicidae","Atta","columbica",,"metabolic rate",26.6,"uW",25,,1,"DONTWARN: checked, value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
42,"Arthropoda","Insecta","Hymenoptera","Formicidae","Atta","columbica",,"body mass",13.5,"mg",,,1,"DONTWARN: checked, value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
42,"Arthropoda","Insecta","Hymenoptera","Formicidae","Atta","columbica",,"metabolic rate",26.4,"uW",25,,1,"DONTWARN: checked, value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
43,"Arthropoda","Insecta","Hymenoptera","Formicidae","Atta","columbica",,"body mass",15,"mg",,,1,"DONTWARN: checked, value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
43,"Arthropoda","Insecta","Hymenoptera","Formicidae","Atta","columbica",,"metabolic rate",25.7,"uW",25,,1,"DONTWARN: checked, value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
44,"Arthropoda","Insecta","Hymenoptera","Formicidae","Atta","columbica",,"body mass",16,"mg",,,1,"DONTWARN: checked, value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
44,"Arthropoda","Insecta","Hymenoptera","Formicidae","Atta","columbica",,"metabolic rate",16.7,"uW",25,,1,"DONTWARN: checked, value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
45,"Arthropoda","Insecta","Hymenoptera","Formicidae","Atta","columbica",,"body mass",16,"mg",,,1,"DONTWARN: checked, value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
45,"Arthropoda","Insecta","Hymenoptera","Formicidae","Atta","columbica",,"metabolic rate",23.6,"uW",25,,1,"DONTWARN: checked, value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
46,"Arthropoda","Insecta","Hymenoptera","Formicidae","Atta","columbica",,"body mass",17.6,"mg",,,1,"DONTWARN: checked, value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
46,"Arthropoda","Insecta","Hymenoptera","Formicidae","Atta","columbica",,"metabolic rate",29.9,"uW",25,,1,"DONTWARN: checked, value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
47,"Arthropoda","Insecta","Hymenoptera","Formicidae","Atta","columbica",,"body mass",19,"mg",,,1,"DONTWARN: checked, value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
47,"Arthropoda","Insecta","Hymenoptera","Formicidae","Atta","columbica",,"metabolic rate",51.8,"uW",25,,1,"DONTWARN: checked, value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
48,"Arthropoda","Insecta","Hymenoptera","Formicidae","Atta","columbica",,"body mass",19.2,"mg",,,1,"DONTWARN: checked, value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
48,"Arthropoda","Insecta","Hymenoptera","Formicidae","Atta","columbica",,"metabolic rate",36.2,"uW",25,,1,"DONTWARN: checked, value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
49,"Arthropoda","Insecta","Hymenoptera","Formicidae","Atta","columbica",,"body mass",19.9,"mg",,,1,"DONTWARN: checked, value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
49,"Arthropoda","Insecta","Hymenoptera","Formicidae","Atta","columbica",,"metabolic rate",29.8,"uW",25,,1,"DONTWARN: checked, value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
50,"Arthropoda","Insecta","Hymenoptera","Formicidae","Atta","columbica",,"body mass",21.5,"mg",,,1,"DONTWARN: checked, value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
50,"Arthropoda","Insecta","Hymenoptera","Formicidae","Atta","columbica",,"metabolic rate",33.7,"uW",25,,1,"DONTWARN: checked, value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
